file,shape_raw,shape_3d,air_ratio,is_outlier
cave_411.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8088393100472384,False
cave_412.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.51611328125,False
cave_413.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5918375651041666,False
cave_414.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9528307064559108,False
cave_415.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6023152669270834,False
cave_416.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9284932927567829,False
cave_417.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7437829305959303,False
cave_418.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5002237955729166,False
cave_419.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9124173896257267,False
cave_42.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8457963337269865,False
cave_420.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.57525634765625,False
cave_421.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6092936197916666,False
cave_422.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9028793453246124,False
cave_423.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.412841796875,False
cave_424.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8509568798449613,False
cave_425.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.471923828125,False
cave_426.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5649820963541666,False
cave_427.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4270833333333333,False
cave_428.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9554637347080911,False
cave_429.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.49420118701550386,False
cave_43.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.927486449249031,False
cave_430.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.47149800145348836,False
cave_431.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.773048578306686,False
cave_432.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9265117793120154,False
cave_433.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4587809244791667,False
cave_434.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5035807291666666,False
cave_435.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8997093023255814,False
cave_436.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7826878747274709,False
cave_437.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5539957682291666,False
cave_438.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4897054036458333,False
cave_439.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3712972005208333,False
cave_44.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6506636272105135,False
cave_440.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9625712549963663,False
cave_441.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.50811767578125,False
cave_442.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9739100729772286,False
cave_443.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6695556640625,False
cave_444.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.52618408203125,False
cave_445.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9174175410307654,False
cave_446.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5252888997395834,False
cave_447.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4961954752604167,False
cave_448.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7658975290697675,False
cave_449.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.468505859375,False
cave_45.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6988099563953488,False
cave_450.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5839029947916666,False
cave_451.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5592041015625,False
cave_452.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3888753255208333,False
cave_453.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.759456664092781,False
cave_454.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5837411806564923,False
cave_455.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6689046223958334,False
cave_456.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5696818033854166,False
cave_457.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8854620881782945,False
cave_458.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5400187174479166,False
cave_459.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9022699400436046,False
cave_46.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7872910610465116,False
cave_460.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.56756591796875,False
cave_461.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.33759964344113375,False
cave_462.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5013631184895834,False
cave_463.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9797751256661822,False
cave_464.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.64617919921875,False
cave_465.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9603034914001938,False
cave_466.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9709666643955911,False
cave_467.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5693766276041666,False
cave_468.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5849202473958334,False
cave_469.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5935262044270834,False
cave_47.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6162312825520834,False
cave_470.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8380448688832365,False
cave_471.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9122844370760659,False
cave_472.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.578125,False
cave_473.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7209150920542635,False
cave_474.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8336025504178779,False
cave_475.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8403627853984981,False
cave_476.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4435831705729167,False
cave_477.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6219567587209303,False
cave_478.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7646124788032945,False
cave_479.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.449951171875,False
cave_48.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9135510348534399,False
cave_480.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9614915478137113,False
cave_481.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9707244163335755,False
cave_482.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5990193684895834,False
cave_483.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9292938468992248,False
cave_484.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.69061279296875,False
cave_485.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9653060085089632,False
cave_486.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9488052249878876,False
cave_487.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4831949869791667,False
cave_488.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5524088541666666,False
cave_489.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4664713541666667,False
cave_49.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5672200520833334,False
cave_490.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4329734624818314,False
cave_491.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9736635666484981,False
cave_492.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4861857096354167,False
cave_493.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4960123697916667,False
cave_494.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.48516845703125,False
cave_495.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6075283316678779,False
cave_496.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9724428635234981,False
cave_497.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.621826171875,False
cave_498.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4660441080729167,False
cave_499.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5433146158854166,False
cave_5.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9175353530765504,False
cave_50.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4944254557291667,False
cave_500.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9595914145772771,False
cave_501.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8960604408914729,False
cave_502.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8341887718023255,False
cave_503.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5733846028645834,False
cave_504.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.46868896484375,False
cave_505.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9872833961664245,False
cave_506.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9514056065285853,False
cave_507.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9753843795421512,False
cave_508.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9294826300569283,False
cave_509.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7743397794028585,False
cave_51.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8315765617429748,False
cave_510.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5168863932291666,False
cave_511.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5068359375,False
cave_512.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9149439612100291,False
cave_513.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5806681315104166,False
cave_514.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4809977213541667,False
cave_515.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7710855173510175,False
cave_516.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3527425130208333,False
cave_517.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.406982421875,False
cave_518.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7115454858587694,False
cave_519.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6122029622395834,False
cave_52.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9337929422541182,False
cave_520.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9726075165031492,False
cave_521.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6539103190104166,False
cave_522.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4641927083333333,False
cave_523.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9860702632933624,False
cave_524.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9743784823158915,False
cave_525.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7847086588541666,False
cave_526.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.20833333333333334,False
cave_527.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.31865603424781974,False
cave_528.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4098714192708333,False
cave_529.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4322916666666667,False
cave_53.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7767726691194283,False
cave_530.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8992276450460271,False
cave_531.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7477364946705426,False
cave_532.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3736572265625,False
cave_533.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4159952799479167,False
cave_534.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7336544066436531,False
cave_535.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6516548570736435,False
cave_536.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9601781091024709,False
cave_537.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8128075414849806,False
cave_538.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.541015625,False
cave_539.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7453892434290214,False
cave_54.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6510823567708334,False
cave_540.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4709269205729167,False
cave_541.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9516152078791182,False
cave_542.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5671183268229166,False
cave_543.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7270772771317829,False
cave_544.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6992490310077519,False
cave_545.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.73822021484375,False
cave_546.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.48236083984375,False
cave_547.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.06589147286821706,False
cave_548.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8201005329457365,False
cave_549.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7564867596293605,False
cave_55.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6753715101138565,False
cave_550.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9247337163880814,False
cave_551.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7538305474806202,False
cave_552.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6070963541666666,False
cave_553.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5985107421875,False
cave_554.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3360392252604167,False
cave_555.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.55474853515625,False
cave_556.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7974971800811531,False
cave_557.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.57391357421875,False
cave_558.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5234171549479166,False
cave_559.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.58489990234375,False
cave_56.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4320271809895833,False
cave_560.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4510091145833333,False
cave_561.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.306640625,False
cave_562.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.42430031946463176,False
cave_563.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6462198893229166,False
cave_564.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.966415523558624,False
cave_565.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.949874996214874,False
cave_566.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.2786458333333333,False
cave_567.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8369150087814923,False
cave_568.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7066683510477229,False
cave_569.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5350138346354166,False
cave_57.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9565320865128392,False
cave_570.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5771280924479166,False
cave_571.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8345370033914729,False
cave_572.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.561515867248062,False
cave_573.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.52587890625,False
cave_574.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6954355165939923,False
cave_575.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6072998046875,False
cave_576.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4050089518229167,False
cave_577.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9580409323522286,False
cave_578.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.51116943359375,False
cave_579.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8966234783793605,False
cave_58.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5559285481770834,False
cave_580.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8527803642805233,False
cave_581.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6126912434895834,False
cave_582.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3027140299479167,False
cave_583.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.962577878966812,False
cave_584.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.500484496124031,False
cave_585.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.022436807321947673,False
cave_586.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.519775390625,False
cave_587.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.51910400390625,False
cave_588.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9188322318616764,False
cave_589.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8668965184411337,False
cave_59.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7804854045542635,False
cave_590.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4547526041666667,False
cave_591.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7026144811349322,False
cave_592.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.507568359375,False
cave_593.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6765836967054264,False
cave_594.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6031338004178779,False
cave_595.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4226623062015504,False
cave_596.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7663971656976745,False
cave_597.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.46429585301598836,False
cave_598.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6348413275193798,False
cave_599.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5688069661458334,False
cave_6.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9689648058987403,False
cave_60.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9221702398255814,False
cave_600.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6432197038517442,False
cave_601.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.37591552734375,False
cave_602.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3534952799479167,False
cave_603.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9320920012718024,False
cave_604.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5289103190104166,False
cave_605.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9521730408187985,False
cave_606.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4786376953125,False
cave_607.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9499180520227714,False
cave_608.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6830562621124031,False
cave_609.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4689231695130814,False
cave_61.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9708166787790697,False
cave_610.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7606740552325582,False
cave_611.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7754824143047481,False
cave_612.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5017903645833334,False
cave_613.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9525444563045058,False
cave_614.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.691383539244186,False
cave_615.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5673828125,False
cave_616.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8760792340419089,False
cave_617.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6880668226138565,False
cave_618.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9273284202398255,False
cave_619.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8234006896499515,False
cave_62.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8356687560562015,False
cave_620.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4338582356770833,False
cave_621.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4453328450520833,False
cave_622.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.54620361328125,False
cave_623.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7665812174479166,False
cave_624.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7507636491642442,False
cave_625.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5465494791666666,False
cave_626.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5528564453125,False
cave_627.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4890950520833333,False
cave_628.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.464599609375,False
cave_629.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6046142578125,False
cave_63.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9515007078185562,False
cave_630.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5064900716145834,False
cave_631.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5647710755813954,False
cave_632.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9254831713299418,False
cave_633.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8643500749454942,False
cave_634.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7618020227713178,False
cave_635.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6111010174418605,False
cave_636.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5294392903645834,False
cave_637.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8737017017926356,False
cave_638.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9489750825157461,False
cave_639.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9756905016048935,False
cave_64.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9121424948522286,False
cave_640.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5621337890625,False
cave_641.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8723911019258721,False
cave_642.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9742639822553295,False
cave_643.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7586428620094476,False
cave_644.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8112272513929264,False
cave_645.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6933139534883721,False
cave_646.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8725529160610465,False
cave_647.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5018513997395834,False
cave_648.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6603800455729166,False
cave_649.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9573704919149709,False
cave_65.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5508626302083334,False
cave_650.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.54931640625,False
cave_651.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7259124046148255,False
cave_652.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5194091796875,False
cave_653.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.59423828125,False
cave_654.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9640157536942829,False
cave_655.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9758769190588663,False
cave_656.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.646103023558624,False
cave_657.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6437439437984496,False
cave_658.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.61810302734375,False
cave_659.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4539388020833333,False
cave_66.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5364786783854166,False
cave_660.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.464599609375,False
cave_661.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4629313151041667,False
cave_662.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8603775852410368,False
cave_663.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8717405333999515,False
cave_664.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6189778645833334,False
cave_665.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7279469098231589,False
cave_666.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8217418581940407,False
cave_667.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8938343136809593,False
cave_668.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8545300387596899,False
cave_669.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.521728515625,False
cave_67.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9233370049055233,False
cave_670.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7929384689922481,False
cave_671.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6481044089147286,False
cave_672.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9616174032521803,False
cave_673.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7531440202579942,False
cave_674.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6913655598958334,False
cave_675.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.55865478515625,False
cave_676.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5454915364583334,False
cave_677.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.515625,False
cave_678.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6344476744186046,False
cave_679.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5759073893229166,False
cave_68.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8340312159338663,False
cave_680.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.58465576171875,False
cave_681.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5922648111979166,False
cave_682.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.50225830078125,False
cave_683.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9518565096596415,False
cave_684.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5531412760416666,False
cave_685.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5398758289425872,False
cave_686.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.37560562015503873,False
cave_687.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5757242838541666,False
cave_688.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6533203125,False
cave_689.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5064290364583334,False
cave_69.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3020464283551357,False
cave_690.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8774399868277616,False
cave_691.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5003255208333334,False
cave_692.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.62591552734375,False
cave_693.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4727986653645833,False
cave_694.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5542195638020834,False
cave_695.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8203882025193798,False
cave_696.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5274251302083334,False
cave_697.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6383723769077035,False
cave_698.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9556260219840116,False
cave_699.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.50433349609375,False
cave_7.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.728164554566376,False
cave_70.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5441487630208334,False
cave_700.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5731201171875,False
cave_701.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4915568033854167,False
cave_702.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6670229416484981,False
cave_703.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9480231233345445,False
cave_704.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.879936277404312,False
cave_705.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9173565058745154,False
